Url,Start,Stop
[POST]http://localhost:8080/tools.descartes.teastore.webui/loginAction?username=user34&password=password,269380567929300,269380599072100
[POST]http://localhost:8080/tools.descartes.teastore.webui/loginAction?username=user6&password=password,269380648798300,269380696925600
[POST]http://localhost:8080/tools.descartes.teastore.webui/loginAction?username=user60&password=password,269380710550600,269380739037800
[POST]http://localhost:8080/tools.descartes.teastore.webui/loginAction?username=user69&password=password,269380728689000,269380758836600
[POST]http://localhost:8080/tools.descartes.teastore.webui/loginAction?username=user87&password=password,269380790069399,269380819414599
[POST]http://localhost:8080/tools.descartes.teastore.webui/loginAction?username=user14&password=password,269380825525400,269380856862000
[POST]http://localhost:8080/tools.descartes.teastore.webui/loginAction?username=user90&password=password,269380840990400,269380875037100
[POST]http://localhost:8080/tools.descartes.teastore.webui/loginAction?username=user87&password=password,269380902836000,269380933399999
[POST]http://localhost:8080/tools.descartes.teastore.webui/loginAction?username=user88&password=password,269380908017600,269380939135200
[POST]http://localhost:8080/tools.descartes.teastore.webui/loginAction?username=user42&password=password,269380987190500,269381021589400
[POST]http://localhost:8080/tools.descartes.teastore.webui/loginAction?username=user84&password=password,269381048837499,269381085757800
[POST]http://localhost:8080/tools.descartes.teastore.webui/loginAction?username=user90&password=password,269381110245600,269381146104100
[POST]http://localhost:8080/tools.descartes.teastore.webui/loginAction?username=user44&password=password,269381110240000,269381146133899
[POST]http://localhost:8080/tools.descartes.teastore.webui/loginAction?username=user71&password=password,269381171713100,269381209069599
[POST]http://localhost:8080/tools.descartes.teastore.webui/loginAction?username=user71&password=password,269381171710300,269381209105500
[POST]http://localhost:8080/tools.descartes.teastore.webui/loginAction?username=user79&password=password,269381222189700,269381260419700
[POST]http://localhost:8080/tools.descartes.teastore.webui/loginAction?username=user18&password=password,269381266385000,269381304039300
[POST]http://localhost:8080/tools.descartes.teastore.webui/loginAction?username=user5&password=password,269381336636200,269381368973399
[POST]http://localhost:8080/tools.descartes.teastore.webui/loginAction?username=user77&password=password,269381351115699,269381383645800
[POST]http://localhost:8080/tools.descartes.teastore.webui/loginAction?username=user77&password=password,269381401952900,269381429927400
[POST]http://localhost:8080/tools.descartes.teastore.webui/loginAction?username=user22&password=password,269381398652900,269381429978500
[POST]http://localhost:8080/tools.descartes.teastore.webui/loginAction?username=user3&password=password,269381433238899,269381464565599
[POST]http://localhost:8080/tools.descartes.teastore.webui/loginAction?username=user91&password=password,269381506538500,269381540724000
[POST]http://localhost:8080/tools.descartes.teastore.webui/loginAction?username=user88&password=password,269381509202900,269381540765200
[POST]http://localhost:8080/tools.descartes.teastore.webui/loginAction?username=user54&password=password,269381584058500,269381608719500
[POST]http://localhost:8080/tools.descartes.teastore.webui/loginAction?username=user60&password=password,269381646476600,269381676600500
[POST]http://localhost:8080/tools.descartes.teastore.webui/loginAction?username=user36&password=password,269381653800599,269381679240599
[POST]http://localhost:8080/tools.descartes.teastore.webui/loginAction?username=user41&password=password,269381722613700,269381749604900
[POST]http://localhost:8080/tools.descartes.teastore.webui/loginAction?username=user71&password=password,269381735849800,269381761490100
[POST]http://localhost:8080/tools.descartes.teastore.webui/loginAction?username=user73&password=password,269381760845500,269381789371700
[POST]http://localhost:8080/tools.descartes.teastore.webui/loginAction?username=user26&password=password,269381829582999,269381860099900
[POST]http://localhost:8080/tools.descartes.teastore.webui/loginAction?username=user36&password=password,269381846868100,269381876086300
[POST]http://localhost:8080/tools.descartes.teastore.webui/loginAction?username=user59&password=password,269381921942400,269381950247899
[POST]http://localhost:8080/tools.descartes.teastore.webui/loginAction?username=user55&password=password,269381961359600,269381988588800
[POST]http://localhost:8080/tools.descartes.teastore.webui/loginAction?username=user56&password=password,269382003527600,269382033147600
[POST]http://localhost:8080/tools.descartes.teastore.webui/loginAction?username=user19&password=password,269382021028300,269382050266299
[POST]http://localhost:8080/tools.descartes.teastore.webui/loginAction?username=user68&password=password,269382038361100,269382067879399
[POST]http://localhost:8080/tools.descartes.teastore.webui/loginAction?username=user80&password=password,269382121836800,269382148242400
[POST]http://localhost:8080/tools.descartes.teastore.webui/loginAction?username=user10&password=password,269382158027599,269382186863199
[POST]http://localhost:8080/tools.descartes.teastore.webui/loginAction?username=user66&password=password,269382157968900,269382187091199
[POST]http://localhost:8080/tools.descartes.teastore.webui/loginAction?username=user3&password=password,269382198973200,269382228053500
[POST]http://localhost:8080/tools.descartes.teastore.webui/loginAction?username=user62&password=password,269382256759600,269382288983099
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=3&number=30,269382336119800,269383229881300
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2&number=30,269382730325400,269383230832199
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=6&number=30,269382352000700,269383232826900
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=3&number=30,269382409274599,269383233584399
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=5&number=30,269383155366300,269383233800000
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=3&number=30,269383072553400,269383234618700
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=4&number=30,269383063071300,269383235215500
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=3&number=30,269382957159900,269383235242699
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2&number=30,269382276225700,269383236485500
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=3&number=30,269382623874400,269383238615099
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=4&number=30,269382847062100,269383238705999
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=5&number=30,269383044586499,269383239081299
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=5&number=30,269382940577599,269383240076000
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2&number=30,269382523090399,269383241682600
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=6&number=30,269382626255300,269383241701500
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2&number=30,269382787620300,269383244549800
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=4&number=30,269383155373400,269383244986400
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=3&number=30,269383098171700,269383245666100
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2&number=30,269382465851000,269383246477700
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=4&number=30,269382899158800,269383247110300
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=5&number=30,269383001032400,269383247114799
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2&number=30,269382464393800,269383247455000
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=5&number=30,269382561385600,269383247913500
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2&number=30,269382658300400,269383248233500
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2&number=30,269383231493200,269383287808900
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=6&number=30,269383251578100,269383299171500
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=6&number=30,269383315244800,269383363322900
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=4&number=30,269383341882199,269383388623300
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=3&number=30,269383396197500,269383435285800
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2&number=30,269383451099600,269383492242900
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=6&number=30,269383473548499,269383514861200
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=5&number=30,269383473555599,269383516035099
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2&number=30,269383529290699,269383558626800
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=4&number=30,269383587845899,269383625309799
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=3&number=30,269383621609300,269383658622400
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2&number=30,269383656074800,269383699304100
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=6&number=30,269383657427000,269383699332400
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2&number=30,269383727941500,269383756679400
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=4&number=30,269383776353100,269383800230100
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=4&number=30,269383815960499,269383837868499
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2&number=30,269383870948100,269383892499200
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=3&number=30,269383925714800,269383960084400
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=5&number=30,269383933086499,269383961984900
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=3&number=30,269383939038100,269383976401400
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=6&number=30,269383967805600,269383999701700
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=3&number=30,269383997085099,269384027511500
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=5&number=30,269384006236800,269384037296100
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=6&number=30,269384058918799,269384084076699
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=6&number=30,269384092530500,269384118274400
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=3&number=30,269384135136900,269384156811500
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=4&number=30,269384197695700,269384218142699
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2&number=30,269384269329599,269384301112300
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=3&number=30,269384321253300,269384342016000
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2&number=30,269384350339700,269384374369899
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=5&number=30,269384404390800,269384426920500
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=4&number=30,269384419591400,269384442435399
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2&number=30,269384451149699,269384471047000
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=6&number=30,269384481798800,269384503265100
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=4&number=30,269384540174000,269384583132700
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=5&number=30,269384562583000,269384585560299
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=5&number=30,269384608664500,269384633627699
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=5&number=30,269384613064899,269384635039200
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=5&number=30,269384644166500,269384668620600
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=3&number=30,269384684084500,269384706239300
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=5&number=30,269384735439000,269384761226999
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=5&number=30,269384786600400,269384811091500
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2&number=30,269384835917400,269384860383900
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=5&number=30,269384854181599,269384886738899
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2&number=30,269384898794399,269384926305799
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=5&number=30,269384903409900,269384926335899
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=4&number=30,269384941225300,269384965286300
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=5&number=30,269384982855400,269385002614600
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=3&number=30,269384998436200,269385018671299
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=5&number=30,269385052143300,269385071806500
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=5&number=30,269385095910999,269385115443700
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=6&number=30,269385131256600,269385149710599
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=6&number=30,269385139554400,269385158102100
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=3&number=30,269385161029400,269385180602599
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=4&number=30,269385252676700,269385275535300
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=3&number=30,269385316725800,269385344642600
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=5&number=30,269385316713800,269385344664499
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=5&number=30,269385371189899,269385397348100
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=5&number=30,269385420000400,269385446418299
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=6&number=30,269385427725300,269385454028000
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=4&number=30,269385453196700,269385481472100
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=6&number=30,269385492256300,269385519559099
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=6&number=30,269385546596899,269385566855600
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=6&number=30,269385597641000,269385625105700
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=5&number=30,269385624279099,269385644515500
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=3&number=30,269385675663899,269385694190400
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2&number=30,269385727087099,269385746641699
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=3&number=30,269385744772000,269385765294900
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=5&number=30,269385757355400,269385777810300
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2&number=30,269385771711300,269385792969200
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=4&number=30,269385790034500,269385814913299
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=5&number=30,269385861628200,269385885608300
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=4&number=30,269385861632100,269385885633900
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=4&number=30,269385887675700,269385908039400
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=5&number=30,269385932425600,269385953222400
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=4&number=30,269385963611800,269385986099099
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=3&number=30,269386015460200,269386038277800
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=6&number=30,269386020606299,269386047597999
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=6&number=30,269386096215299,269386116182399
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=4&number=30,269386147683000,269386166700600
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=6&number=30,269386169212399,269386191941000
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=4&number=30,269386169203999,269386192218700
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=5&number=30,269386269906200,269386288684299
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=4&number=30,269386292512800,269386316697600
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=3&number=30,269386317294000,269386334876100
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=5&number=30,269386346292099,269386364309499
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=4&number=30,269386370790200,269386389283999
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=2&number=30,269386429354500,269386462279799
[POST]http://localhost:8080/tools.descartes.teastore.webui/category?page=1&category=6&number=30,269386443457200,269386462280399
